Date,Time,Block,Primary Type,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,X Coordinate,Y Coordinate,Year,Latitude,Longitude,Location
11/25/2001,03:50:00 PM,042XX S ASHLAND AVE,MOTOR VEHICLE THEFT,PARKING LOT/GARAGE(NON.RESID.),0,0,0914,009,12,61,1166338,1876860,2001,41.817678109,-87.665336124,"(41.817678109, -87.665336124)"
10/28/2001,12:01:00 AM,036XX N CENTRAL AVE,MOTOR VEHICLE THEFT,STREET,0,0,1633,016,38,15,1138423,1923388,2001,41.94590688,-87.766611068,"(41.94590688, -87.766611068)"
12/26/2001,12:00:00 PM,100XX W OHARE ST,CRIMINAL TRESPASS,AIRPORT/AIRCRAFT,1,0,1651,016,NA,76,1100635,1934208,2001,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
11/15/2001,12:00:00 PM,038XX W BELMONT AVE,DECEPTIVE PRACTICE,BANK,0,0,1732,017,30,21,1150136,1921041,2001,41.93924594,-87.723619057,"(41.93924594, -87.723619057)"
11/11/2001,08:00:00 AM,100XX W OHARE ST,MOTOR VEHICLE THEFT,OTHER,1,0,1651,016,NA,76,1100635,1934208,2001,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
12/06/2001,02:00:00 PM,100XX W OHARE ST,WEAPONS VIOLATION,AIRPORT/AIRCRAFT,1,0,1651,016,NA,76,1100635,1934208,2001,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
11/16/2001,02:30:00 PM,100XX W OHARE ST,THEFT,OTHER,0,0,1651,016,NA,76,1100635,1934208,2001,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
12/04/2001,08:00:00 AM,100XX W OHARE ST,THEFT,AIRPORT/AIRCRAFT,0,0,1651,016,NA,76,1100635,1934208,2001,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
11/09/2001,01:00:00 PM,100XX W OHARE ST,THEFT,COMMERCIAL / BUSINESS OFFICE,0,0,1651,016,NA,76,1100635,1934208,2001,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
12/21/2001,07:00:00 PM,100XX W OHARE ST,THEFT,AIRPORT/AIRCRAFT,0,0,1651,016,NA,76,1100635,1934208,2001,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
12/13/2001,06:00:00 PM,113XX S FOREST AVE,MOTOR VEHICLE THEFT,STREET,1,0,0531,005,9,49,1180305,1829912,2001,41.688538229,-87.615538179,"(41.688538229, -87.615538179)"
12/14/2001,07:00:00 AM,034XX W AINSLIE ST,BURGLARY,APARTMENT,1,0,1712,017,39,14,1152269,1932296,2001,41.970088553,-87.715481423,"(41.970088553, -87.715481423)"
11/11/2001,12:00:00 PM,065XX S CICERO AVE,MOTOR VEHICLE THEFT,PARKING LOT/GARAGE(NON.RESID.),1,0,0833,008,13,64,1145553,1860802,2001,41.774030491,-87.741987781,"(41.774030491, -87.741987781)"
10/13/2001,03:20:00 PM,100XX W OHARE ST,DECEPTIVE PRACTICE,AIRPORT/AIRCRAFT,1,0,1651,016,NA,76,1100635,1934208,2001,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
12/19/2001,06:00:00 PM,100XX W OHARE ST,NARCOTICS,AIRPORT/AIRCRAFT,1,0,1651,016,NA,76,1100635,1934208,2001,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
12/04/2001,01:10:00 PM,100XX W OHARE ST,THEFT,AIRPORT/AIRCRAFT,0,0,1651,016,NA,76,1100635,1934208,2001,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
11/25/2001,02:00:00 PM,034XX W NORTH AVE,MOTOR VEHICLE THEFT,OTHER,0,0,1422,014,26,23,1153257,1910382,2001,41.909935273,-87.712432122,"(41.909935273, -87.712432122)"
12/23/2001,05:00:00 AM,016XX E 50TH ST,MOTOR VEHICLE THEFT,STREET,0,0,2132,002,4,39,1188206,1872231,2001,41.804481325,-87.58526653,"(41.804481325, -87.58526653)"
11/20/2001,08:30:00 AM,018XX W DIVISION ST,MOTOR VEHICLE THEFT,STREET,0,0,1322,012,1,24,1164166,1907993,2001,41.903156001,-87.672424541,"(41.903156001, -87.672424541)"
11/07/2001,07:10:00 PM,100XX W OHARE ST,NARCOTICS,AIRPORT/AIRCRAFT,1,0,1651,016,NA,76,1100635,1934208,2001,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
11/09/2001,03:00:00 PM,100XX W OHARE ST,NARCOTICS,AIRPORT/AIRCRAFT,1,0,1651,016,NA,76,1100635,1934208,2001,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
10/22/2001,12:33:00 AM,100XX W OHARE ST,DECEPTIVE PRACTICE,AIRPORT/AIRCRAFT,0,0,1651,016,NA,76,1100635,1934208,2001,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
12/09/2001,08:30:00 AM,033XX N CENTRAL AVE,MOTOR VEHICLE THEFT,STREET,0,0,1633,016,38,15,1138392,1921901,2001,41.941826965,-87.766761141999993,"(41.941826965, -87.766761142)"
11/08/2001,07:30:00 AM,100XX W OHARE ST,THEFT,AIRPORT/AIRCRAFT,0,0,1651,016,NA,76,1100635,1934208,2001,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
12/29/2001,01:30:00 AM,064XX S CALUMET AVE,MOTOR VEHICLE THEFT,STREET,0,0,0312,003,20,69,NA,NA,2001,NA,NA,NA
12/26/2001,12:30:00 PM,009XX W LAWRENCE AVE,MOTOR VEHICLE THEFT,PARKING LOT/GARAGE(NON.RESID.),0,0,2312,019,46,3,1169270,1932029,2001,41.96900244,-87.652975946,"(41.96900244, -87.652975946)"
12/03/2001,10:00:00 PM,0000X N DEARBORN ST,MOTOR VEHICLE THEFT,STREET,0,0,0113,001,42,32,1175891,1900685,2001,41.882846512,-87.629576793,"(41.882846512, -87.629576793)"
12/01/2001,12:01:00 AM,019XX W 19TH ST,MOTOR VEHICLE THEFT,VACANT LOT/LAND,0,0,1223,012,25,31,1163883,1890796,2001,41.855971969,-87.673949373,"(41.855971969, -87.673949373)"
11/09/2001,12:39:00 PM,100XX W OHARE ST,DECEPTIVE PRACTICE,AIRPORT/AIRCRAFT,0,0,1651,016,NA,76,1100635,1934208,2001,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
11/30/2001,06:00:00 PM,011XX E 91ST ST,MOTOR VEHICLE THEFT,STREET,0,0,0413,004,8,47,1185462,1844913,2001,41.729583311,-87.596188769,"(41.729583311, -87.596188769)"
12/05/2001,09:00:00 PM,100XX W OHARE ST,NARCOTICS,RESIDENCE,1,0,1651,016,NA,76,1100635,1934208,2001,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
12/27/2001,10:01:00 AM,100XX W OHARE ST,CRIMINAL TRESPASS,AIRPORT/AIRCRAFT,1,0,1651,016,NA,76,1100635,1934208,2001,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
11/16/2001,02:00:00 AM,065XX N MANNHEIM RD,THEFT,TAXICAB,0,0,1651,016,NA,76,NA,NA,2001,NA,NA,NA
12/29/2001,09:15:00 PM,100XX W OHARE ST,THEFT,AIRPORT/AIRCRAFT,0,0,1651,016,NA,76,1100635,1934208,2001,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
12/22/2001,12:30:00 PM,079XX S DR MARTIN LUTHER KING JR DR,MOTOR VEHICLE THEFT,STREET,0,0,0624,006,6,44,NA,NA,2001,NA,NA,NA
12/23/2001,11:00:00 AM,019XX N FREMONT ST,BURGLARY,RESIDENCE-GARAGE,0,0,1813,018,43,7,1169950,1912951,2001,41.916636788,-87.651033986,"(41.916636788, -87.651033986)"
11/01/2001,08:00:00 PM,100XX W OHARE ST,MOTOR VEHICLE THEFT,AIRPORT/AIRCRAFT,0,0,1651,016,NA,76,1100635,1934208,2001,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
12/10/2001,05:40:49 AM,015XX S HARDING AVE,BATTERY,APARTMENT,1,1,1014,010,24,29,1150342,1892049,2001,41.85968495,-87.723619221,"(41.85968495, -87.723619221)"
12/07/2001,03:00:00 PM,100XX W OHARE ST,WEAPONS VIOLATION,AIRPORT/AIRCRAFT,1,0,1651,016,NA,76,1100635,1934208,2001,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
